name;recclass;mass;fall;year;reclat;reclong
Allan Hills 84074;H5;757,5;Found;1984;-77,02126;156,98388
Allan Hills 84075;H5;788,6;Found;1984;-76,72144;158,76413
Allan Hills 84076;H5;368,7;Found;1984;-76,99148;156,96855
Allan Hills 84077;H5;276,4;Found;1984;-76,96265;156,92887
Allan Hills 84078;H5;283,3;Found;1984;-77,0238;157,01072
Allan Hills 84079;L6;749,6;Found;1984;-76,90892;156,87924
Allan Hills 84080;L6;286,8;Found;1984;-76,89722;156,8853
Allan Hills 84081;LL6;612,3;Found;1984;-76,92365;156,95124
Allan Hills 84082;H6;556,6;Found;1984;-76,89074;157,05899
Allan Hills 84083;H6;419,7;Found;1984;-76,76679;158,79649
Allan Hills 84084;H4;331,8;Found;1984;-76,89684;156,88501
Allan Hills 84085;H5;554,2;Found;1984;-76,72553;158,71679
Allan Hills 84086;L3.8;234;Found;1984;-77,04172;157,02258
Allan Hills 84087;L6;314,6;Found;1984;-76,90892;156,8798
Allan Hills 84088;H5;297,5;Found;1984;-76,90225;156,92287
Allan Hills 84089;H5;303,8;Found;1984;-76,90637;156,96454
Allan Hills 84090;L6;201,8;Found;1984;-76,82607;158,22142
Allan Hills 84091;H5;214,6;Found;1984;-77,03872;157,21351
Allan Hills 84092;L6;213,9;Found;1984;-76,89987;156,97472
Allan Hills 84093;H6;113,5;Found;1984;-76,86669;158,52076
Allan Hills 84094;H5;207,6;Found;1984;-76,87818;157,00095
Allan Hills 84095;L6;276,8;Found;1984;-76,93506;156,91791
Allan Hills 84096;LL6(?);293,6;Found;1984;-76,83027;158,31856
Allan Hills 84097;L6;388,7;Found;1984;-76,91001;156,72089
Allan Hills 84098;H5;260,5;Found;1984;-76,87519;156,98999
Allan Hills 84099;H5;150,3;Found;1984;-76,87679;156,99721
Allan Hills 84100;H5;110,3;Found;1984;-76,74282;158,83369
Allan Hills 84101;H6;220,9;Found;1984;-76,71667;159,66667
Allan Hills 84102;L6;213,9;Found;1984;-76,91024;156,79453
Allan Hills 84103;H4;137,5;Found;1984;-76,75705;158,76999
Allan Hills 84104;L6;201,1;Found;1984;-77,01648;156,97919
Allan Hills 84105;H6;260,9;Found;1984;-76,75498;158,76252
Allan Hills 84106;L6;94,7;Found;1984;-76,88744;156,93344
Allan Hills 84107;LL6;134,1;Found;1984;-77,04441;157,14714
Allan Hills 84108;H6;214,8;Found;1984;-76,90198;156,76583
Allan Hills 84109;H6;245,9;Found;1984;-76,75371;158,76659
Allan Hills 84110;H6;318,5;Found;1984;-76,75568;158,76154
Allan Hills 84111;H5;131,5;Found;1984;-76,74202;159,28689
Allan Hills 84112;L6;145,8;Found;1984;-76,90657;156,81312
Allan Hills 84113;H6;212,1;Found;1984;-76,74688;158,8072
Allan Hills 84114;H6;119,9;Found;1984;-76,9768;156,91717
Allan Hills 84115;H6;194,5;Found;1984;-77,04366;157,09028
Allan Hills 84116;LL6;56,2;Found;1984;-76,82442;158,38274
Allan Hills 84117;H5;71,8;Found;1984;-76,9095;156,69457
Allan Hills 84118;H6;113,7;Found;1984;-76,72107;159,35988
Allan Hills 84119;LL6;33,8;Found;1984;-76,90169;156,78514
Allan Hills 84120;L3.8;129;Found;1984;-76,90505;156,94032
Allan Hills 84121;H5;141,4;Found;1984;-76,72513;158,7146
Allan Hills 84122;LL6;81,4;Found;1984;-76,67555;159,30823
Allan Hills 84123;LL6;96,6;Found;1984;-76,74281;158,83348
Allan Hills 84124;H5;114,5;Found;1984;-76,72475;158,7157
Allan Hills 84125;LL6;76,4;Found;1984;-76,73658;158,8256
Allan Hills 84126;LL3.4;41,2;Found;1984;-76,89442;156,85552
Allan Hills 84127;L6;83,8;Found;1984;-76,70706;158,73423
Allan Hills 84128;H5;2,1;Found;1984;-76,71094;158,74709
Allan Hills 84129;L6;37,6;Found;1984;-76,91616;156,82442
Allan Hills 84130;L6;45,1;Found;1984;-76,71597;159,36685
Allan Hills 84131;H5;107,9;Found;1984;-76,72553;158,71352
Allan Hills 84132;L6;157,8;Found;1984;-77,01706;156,96282
Allan Hills 84133;H5;70,5;Found;1984;-76,90232;156,83867
Allan Hills 84134;L6;113,4;Found;1984;-76,90037;156,77608
Allan Hills 84135;H5;31,3;Found;1984;-76,97272;156,90759
Allan Hills 84136;Ureilite;83,5;Found;1984;-77,03962;157,14771
Allan Hills 84137;H5;145,4;Found;1984;-76,72618;158,71187
Allan Hills 84138;H5;20,2;Found;1984;-76,71035;158,78026
Allan Hills 84139;H5;157,1;Found;1984;-76,7528;158,76289
Allan Hills 84140;L6;164;Found;1984;-77,0238;156,99656
Allan Hills 84141;L6;130,3;Found;1984;-76,90681;156,84795
Allan Hills 84142;L6;78,5;Found;1984;-77,01141;156,94615
Allan Hills 84143;L6;74,3;Found;1984;-76,75194;158,80602
Allan Hills 84144;H5;53,9;Found;1984;-76,96327;156,92228
Allan Hills 84145;H5;19,2;Found;1984;-76,95195;156,91759
Allan Hills 84146;H5;33,2;Found;1984;-76,70911;158,73826
Allan Hills 84147;H6;54,2;Found;1984;-76,91719;156,88659
Allan Hills 84148;H5;168,4;Found;1984;-76,72522;158,71588
Allan Hills 84149;H5;12;Found;1984;-76,71033;158,78075
Allan Hills 84150;H6;20;Found;1984;-77,02435;156,97828
Allan Hills 84151;H6;112,4;Found;1984;-76,75323;158,76609
Allan Hills 84152;H5;6,4;Found;1984;-76,98859;156,96088
Allan Hills 84153;H6;242,9;Found;1984;-76,97272;156,90759
Allan Hills 84154;LL6;87,6;Found;1984;-76,90682;156,71998
Allan Hills 84155;H5;113,9;Found;1984;-76,90557;156,85267
Allan Hills 84156;H5;27,8;Found;1984;-76,68787;159,35846
Allan Hills 84157;H5;88,6;Found;1984;-76,87213;156,98764
Allan Hills 84158;H5;53,7;Found;1984;-76,89695;156,9656
Allan Hills 84159;H6;100,8;Found;1984;-76,72351;158,70345
Allan Hills 84160;L6;53,9;Found;1984;-76,92288;156,81638
Allan Hills 84161;H5;82,9;Found;1984;-76,71086;158,72872
Allan Hills 84162;H5;42,3;Found;1984;-76,71427;158,77844
Allan Hills 84163;H5;134,9;Found;1984;-76,89216;157,07175
Allan Hills 84164;L6;101,4;Found;1984;-76,82065;158,25808
Allan Hills 84165;Iron, IIIAB;94,7;Found;1984;-76,72679;159,15597
Allan Hills 84166;L6;39;Found;1984;-76,70446;159,38647
Allan Hills 84167;H5;150,7;Found;1984;-76,69004;159,35472
Allan Hills 84168;LL6;14,2;Found;1984;-76,71881;158,65853
Allan Hills 84169;L6;98,4;Found;1984;-76,7478;158,84629
Allan Hills 84170;EH3;39,2;Found;1984;-76,75606;158,78074
Allan Hills 84171;H6;36,6;Found;1984;-76,98612;156,87504
Allan Hills 84172;H5;3;Found;1984;-76,75732;158,9042
Allan Hills 84173;L6;1,7;Found;1984;-76,82169;158,21104
Allan Hills 84174;L6;32,2;Found;1984;-76,7285;159,26298
Allan Hills 84175;H5;35,4;Found;1984;-76,95201;156,93536
Allan Hills 84176;H6;4,6;Found;1984;-76,69029;159,38336
Allan Hills 84177;L5;7,3;Found;1984;-76,71105;158,74719
Allan Hills 84178;H5;0,4;Found;1984;-76,80065;158,12891
Allan Hills 84179;H5;46,5;Found;1984;-77,05109;157,06566
Allan Hills 84180;H6;47,4;Found;1984;-76,69406;159,35644
Allan Hills 84181;L6;32,9;Found;1984;-76,75729;158,90418
Allan Hills 84182;L6;14,2;Found;1984;-76,99829;156,93829
Allan Hills 84183;H5;27,8;Found;1984;-76,68431;159,3422
Allan Hills 84184;H5;42,1;Found;1984;-76,74662;158,85187
Allan Hills 84185;H5;4,8;Found;1984;-76,82192;158,24979
Allan Hills 84186;H6;19,6;Found;1984;-76,65807;159,32555
Allan Hills 84187;H6;25,9;Found;1984;-76,71976;158,68913
Allan Hills 84188;EH3;3,1;Found;1984;-76,75272;158,76745
Allan Hills 84189;H6;8,7;Found;1984;-76,71444;158,70131
Allan Hills 84190;Acapulcoite;7,9;Found;1984;-76,68361;159,33783
Allan Hills 84191;CM2;14;Found;1984;-76,82219;158,32775
Allan Hills 84192;H5;4,2;Found;1984;-76,68029;159,34296
Allan Hills 84193;L6;9,4;Found;1984;-76,90674;156,82425
Allan Hills 84194;H5;3,9;Found;1984;-76,72364;159,41487
Allan Hills 84195;L4;2,1;Found;1984;-76,69848;159,39858
Allan Hills 84196;H5;10,2;Found;1984;-76,67941;159,34173
Allan Hills 84197;L6;8,2;Found;1984;-76,75722;158,90399
Allan Hills 84198;LL6;5,4;Found;1984;-76,80287;158,16296
Allan Hills 84199;H5;27,1;Found;1984;-76,95666;156,90066
Allan Hills 84200;EH3;8,5;Found;1984;-76,75725;158,78341
Allan Hills 84201;H5;6,3;Found;1984;-76,7574;158,90775
Allan Hills 84202;H5;87,5;Found;1984;-76,71905;158,76475
Allan Hills 84203;L6;8,8;Found;1984;-76,81428;158,14376
Allan Hills 84204;H6;24,4;Found;1984;-76,89116;156,89215
Allan Hills 84205;L3.9;25,2;Found;1984;-76,89031;156,99504
Allan Hills 84206;EH3;15,1;Found;1984;-76,75149;158,76535
Allan Hills 84207;L6;4,5;Found;1984;-76,95208;156,93724
Allan Hills 84208;H6;20,9;Found;1984;-76,96206;156,93099
Allan Hills 84209;L5;5,5;Found;1984;-76,69843;159,39841
Allan Hills 84210;L6;8,8;Found;1984;-76,77051;158,81479
Allan Hills 84211;H6;49,2;Found;1984;-76,90272;156,85108
Allan Hills 84212;L6;7,1;Found;1984;-76,76216;158,79286
Allan Hills 84213;H5;6,7;Found;1984;-76,67544;159,30823
Allan Hills 84214;H6;4,9;Found;1984;-76,88141;158,58062
Allan Hills 84215;H6;9,2;Found;1984;-76,67946;159,34206
Allan Hills 84216;H5;5,5;Found;1984;-76,8209;158,25076
Allan Hills 84217;H5;2,7;Found;1984;-77,0203;156,91357
Allan Hills 84218;L6;33;Found;1984;-77,01978;156,91549
Allan Hills 84219;L6;9,8;Found;1984;-77,00107;156,91147
Allan Hills 84220;EH3;8,4;Found;1984;-76,75646;158,91429
Allan Hills 84221;H5;16,4;Found;1984;-76,88861;157,03
Allan Hills 84222;H5;9,9;Found;1984;-76,67395;159,32548
Allan Hills 84223;H5;10,6;Found;1984;-77,02619;156,91944
Allan Hills 84224;H6;7,2;Found;1984;-76,69405;159,38838
Allan Hills 84225;H5;8,7;Found;1984;-76,65827;159,32682
Allan Hills 84226;H5;27,6;Found;1984;-76,67709;159,30462
Allan Hills 84227;H5;12,1;Found;1984;-76,71175;158,78789
Allan Hills 84228;H5;9,8;Found;1984;-76,6836;159,34932
Allan Hills 84229;L6;6,9;Found;1984;-76,73228;158,81663
Allan Hills 84230;H4;2,4;Found;1984;-76,75647;158,91425
Allan Hills 84231;L6;42,6;Found;1984;-76,9028;156,95373
Allan Hills 84232;H4;9,9;Found;1984;-76,71074;158,74629
Allan Hills 84233;Iron, ungrouped;13,6;Found;1984;-76,7119;158,72942
Allan Hills 84234;L6;3,9;Found;1984;-76,95262;156,9376
Allan Hills 84235;EH3;6;Found;1984;-76,75174;158,76483
Allan Hills 84236;H5;32,3;Found;1984;-76,70984;159,3266
Allan Hills 84237;H5;7,5;Found;1984;-76,69863;159,39845
Allan Hills 84238;L6;1,9;Found;1984;-76,80207;158,15703
Allan Hills 84239;H5;14,7;Found;1984;-76,68787;159,35847
Allan Hills 84240;H5;25,9;Found;1984;-76,76681;158,7999
Allan Hills 84241;H5;16,7;Found;1984;-76,97482;156,92322
Allan Hills 84242;H6;16,9;Found;1984;-76,80333;158,16446
Allan Hills 84243;H6;48,9;Found;1984;-76,71667;159,66667
Allan Hills 84244;L6;33,5;Found;1984;-76,90362;157,00926
Allan Hills 84245;H5;18,9;Found;1984;-76,96351;156,93272
Allan Hills 84246;H5;1,8;Found;1984;-76,86689;158,52155
Allan Hills 84247;L6;49,6;Found;1984;-76,90913;156,99222
Allan Hills 84248;H5;4,9;Found;1984;-76,69255;159,39066
Allan Hills 84249;H5;23,4;Found;1984;-76,98428;156,87774
Allan Hills 84250;EH3;10;Found;1984;-76,75691;158,91155
Allan Hills 84251;H5;34,3;Found;1984;-76,95501;156,93549
Allan Hills 84252;H6;3,1;Found;1984;-76,89871;156,79221
Allan Hills 84253;H5;7,1;Found;1984;-76,96688;156,92161
Allan Hills 84254;EH3;2;Found;1984;-76,99141;156,97536
Allan Hills 84255;LL6;11,3;Found;1984;-76,9522;156,93703
Allan Hills 84256;L6;3;Found;1984;-76,7065;158,7323
Allan Hills 84257;H6;18,8;Found;1984;-76,96217;156,93101
Allan Hills 84258;L5;2,6;Found;1984;-76,9061;156,8297
Allan Hills 84259;H5;23,1;Found;1984;-76,7137;158,78281
Allan Hills 84260;H5;14,6;Found;1984;-76,73253;159,18976
Allan Hills 84261;L6;5,1;Found;1984;-76,90584;156,83258
Allan Hills 84262;H6;15,3;Found;1984;-76,72034;158,68736
Allan Hills 84263;H5;4,6;Found;1984;-76,75813;158,92426
Allan Hills 84264;L6;137,6;Found;1984;-77,05037;157,19686
Allan Hills 85001;Eucrite-Mg rich;212,3;Found;1985;-76,8389;156,45213
Allan Hills 85002;CK4;437,7;Found;1985;-76,91661;156,53194
Allan Hills 85003;CO3.5;50,1;Found;1985;-76,90286;156,86987
Allan Hills 85004;CM2;8,4;Found;1985;-77,035;157,18083
Allan Hills 85005;CM2;18,9;Found;1985;-76,9776;156,9358
Allan Hills 85006;CV3;49;Found;1985;-76,85224;156,31748
Allan Hills 85007;CM2;82;Found;1985;-76,90541;156,88223
Allan Hills 85008;CM2;32,1;Found;1985;-76,83662;156,14151
Allan Hills 85009;CM2;46,6;Found;1985;-76,83697;156,14036
Allan Hills 85010;CM2;3,2;Found;1985;-76,83631;156,14247
Allan Hills 85011;CM2;10,7;Found;1985;-76,82728;156,16645
Allan Hills 85012;CM2;3,9;Found;1985;-77,035;157,18333
Allan Hills 85013;CM2;130,4;Found;1985;-76,89057;156,46268
Allan Hills 85014;L6;75;Found;1985;-76,91791;156,70947
Allan Hills 85015;Diogenite;3,2;Found;1985;-76,90892;156,52294
Allan Hills 85016;L6;1412;Found;1985;-76,99984;156,95922
Allan Hills 85017;L6;2361,4;Found;1985;-76,9033;156,75663
Allan Hills 85018;H6;811,8;Found;1985;-76,88268;156,49194
Allan Hills 85019;LL6;632,8;Found;1985;-76,91508;156,53178
Allan Hills 85020;H6;744,3;Found;1985;-76,90701;156,78603
Allan Hills 85021;H5;646,8;Found;1985;-76,85498;156,46606
Allan Hills 85022;L6;951,5;Found;1985;-76,84391;156,36709
Allan Hills 85023;H6;438,5;Found;1985;-76,83755;156,41507
Allan Hills 85024;H5;387,7;Found;1985;-76,84525;156,43343
Allan Hills 85025;H5;713;Found;1985;-76,85539;156,47991
Allan Hills 85026;L6;817,1;Found;1985;-76,85858;156,26751
Allan Hills 85027;L6;370,4;Found;1985;-76,91433;156,63032
Allan Hills 85028;H6;325,7;Found;1985;-76,84829;156,43594
Allan Hills 85029;L6;388,8;Found;1985;-76,83961;156,40872
Allan Hills 85030;H6;619,7;Found;1985;-76,88918;156,51355
Allan Hills 85031;H6;200,6;Found;1985;-76,89914;156,5252
Allan Hills 85032;H6;424,2;Found;1985;-76,86321;156,43632
Allan Hills 85033;L4;249,8;Found;1985;-76,86198;156,43418
Allan Hills 85034;L6;343,9;Found;1985;-76,92308;156,58744
Allan Hills 85035;LL6;420,1;Found;1985;-76,73732;159,39194
Allan Hills 85036;H6;231,5;Found;1985;-76,83831;156,33386
Allan Hills 85037;H6;141,2;Found;1985;-76,75225;159,38956
Allan Hills 85038;H5;124,9;Found;1985;-76,82632;156,13873
Allan Hills 85039;L6;140,2;Found;1985;-76,90414;156,68119
Allan Hills 85040;L6;95,7;Found;1985;-76,81776;156,03075
Allan Hills 85041;H6;168;Found;1985;-76,70547;159,38484
Allan Hills 85042;H5;127,9;Found;1985;-76,90211;156,8671
Allan Hills 85043;H5;204,7;Found;1985;-76,91425;156,5072
Allan Hills 85044;H6;104,8;Found;1985;-76,70541;159,38493
Allan Hills 85045;L3.8;145;Found;1985;-76,85985;156,43234
Allan Hills 85046;L6;148,9;Found;1985;-76,90369;156,87059
Allan Hills 85047;L6;4,2;Found;1985;-76,86304;156,51124
Allan Hills 85048;H5;16,9;Found;1985;-76,75243;159,38912
Allan Hills 85049;L6;4,8;Found;1985;-76,87975;156,49207
Allan Hills 85050;L6;0,9;Found;1985;-76,87869;156,49742
Allan Hills 85051;H5;4,9;Found;1985;-76,83928;156,46772
Allan Hills 85052;H6;17,4;Found;1985;-76,82352;156,13328
Allan Hills 85053;L4;0,5;Found;1985;-76,90146;156,70958
Allan Hills 85054;H5;55,3;Found;1985;-76,84514;156,45805
Allan Hills 85055;H5;5,8;Found;1985;-76,90372;156,75302
Allan Hills 85056;H5;7,5;Found;1985;-76,84703;156,32009
Allan Hills 85057;LL6;0,8;Found;1985;-76,8422;156,44009
Allan Hills 85058;L4;0,3;Found;1985;-76,91077;156,6584
Allan Hills 85059;LL6;8,8;Found;1985;-76,90145;156,68738
Allan Hills 85060;L6;0,5;Found;1985;-76,84005;156,22913
Allan Hills 85061;L6;2;Found;1985;-76,84217;156,39145
Allan Hills 85062;H3.5-4;167,3;Found;1985;-76,84511;156,20617
Allan Hills 85063;L6;12,7;Found;1985;-76,86188;156,50066
Allan Hills 85064;L6;3,7;Found;1985;-76,84218;156,39302
Allan Hills 85065;L6;9,7;Found;1985;-76,83619;156,44564
Allan Hills 85066;LL6;8;Found;1985;-76,91131;156,5405
Allan Hills 85067;H5;1,3;Found;1985;-76,67948;159,34227
Allan Hills 85068;H5;3,6;Found;1985;-76,68239;159,3454
Allan Hills 85069;H6;4,6;Found;1985;-76,8404;156,42909
Allan Hills 85070;L3.6;12,9;Found;1985;-76,83832;156,33708
Allan Hills 85071;H5;18,7;Found;1985;-76,9025;156,72098
Allan Hills 85072;H6;4,3;Found;1985;-76,89064;156,53174
Allan Hills 85073;LL6;15,6;Found;1985;-76,91335;156,66997
Allan Hills 85074;H5;3,3;Found;1985;-76,90183;156,70375
Allan Hills 85075;L6;36,4;Found;1985;-76,90442;156,69078
Allan Hills 85076;L6;78,3;Found;1985;-76,68699;159,34667
Allan Hills 85077;H5;12;Found;1985;-76,84301;156,48181
Allan Hills 85078;L6;1,2;Found;1985;-76,91079;156,53846
Allan Hills 85079;LL6;83,1;Found;1985;-76,91622;156,55717
Allan Hills 85080;L6;54,2;Found;1985;-76,89823;156,48377
Allan Hills 85081;H6;12,2;Found;1985;-76,92089;156,62782
Allan Hills 85082;L6;19,4;Found;1985;-76,90259;156,68577
Allan Hills 85083;L6;92,9;Found;1985;-76,90317;156,67366
Allan Hills 85084;LL6;18,4;Found;1985;-76,82813;156,11587
Allan Hills 85085;CH3;11,9;Found;1985;-76,84838;156,42015
Allan Hills 85086;H5;12,2;Found;1985;-76,85056;156,31035
Allan Hills 85087;L6;11,3;Found;1985;-76,90266;156,72064
Allan Hills 85088;H5;0,4;Found;1985;-76,68045;159,34413
Allan Hills 85089;H5;1,5;Found;1985;-76,91511;156,64643
Allan Hills 85090;L6;10,5;Found;1985;-76,8994;156,81605
Allan Hills 85091;H5;31,1;Found;1985;-76,85437;156,22563
Allan Hills 85092;L5;25,6;Found;1985;-76,85415;156,43673
Allan Hills 85093;L6;11,5;Found;1985;-76,91071;156,53156
Allan Hills 85094;H6;8,7;Found;1985;-76,69828;159,3885
Allan Hills 85095;L6;32,5;Found;1985;-76,84001;156,18101
Allan Hills 85096;L6;3,1;Found;1985;-76,84357;156,24042
Allan Hills 85097;H5;61,4;Found;1985;-76,91725;156,51686
Allan Hills 85098;H5;6,8;Found;1985;-76,85055;156,2912
Allan Hills 85099;H5;7,1;Found;1985;-76,83955;156,19667
Allan Hills 85100;H5;57,7;Found;1985;-76,8527;156,20849
Allan Hills 85101;L6;8,1;Found;1985;-76,86028;156,43726
Allan Hills 85102;H5;12,6;Found;1985;-76,84062;156,3701
Allan Hills 85103;L6;86,9;Found;1985;-76,91572;156,67262
Allan Hills 85104;H5;98,9;Found;1985;-76,84577;156,43552
Allan Hills 85105;L6;12,4;Found;1985;-76,92345;156,54071
Allan Hills 85106;CM2;2,7;Found;1985;-76,91052;156,53479
Allan Hills 85107;H5;36,6;Found;1985;-76,90675;156,66508
Allan Hills 85108;H6;14,6;Found;1985;-76,8502;156,3107
Allan Hills 85109;H6;20,7;Found;1985;-76,70592;159,39232
Allan Hills 85110;H5;22,2;Found;1985;-76,71667;159,66667
Allan Hills 85111;H5;12,9;Found;1985;-76,90198;156,67686
Allan Hills 85112;L6;23;Found;1985;-76,85329;156,30473
Allan Hills 85113;L6;39,9;Found;1985;-76,91857;156,58304
Allan Hills 85114;H5;11,4;Found;1985;-76,83682;156,45274
Allan Hills 85115;L6;21,9;Found;1985;-76,90892;156,52294
Allan Hills 85117;H6;27,8;Found;1985;-76,90129;156,71473
Allan Hills 85118;L5;48;Found;1985;-76,71561;159,37424
Allan Hills 85119;EL3;20,6;Found;1985;-76,83338;156,17453
Allan Hills 85120;H5;8,2;Found;1985;-76,84749;156,32356
Allan Hills 85121;H3.7;55,3;Found;1985;-76,84468;156,42927
Allan Hills 85122;H5;61,2;Found;1985;-76,71667;159,66667
Allan Hills 85123;L5;15,3;Found;1985;-76,75241;159,38914
Allan Hills 85124;L6;63,5;Found;1985;-76,91188;156,65122
Allan Hills 85125;H5;18,8;Found;1985;-76,88684;156,52579
Allan Hills 85126;H5;46,5;Found;1985;-76,86039;156,50627
Allan Hills 85127;H6;10;Found;1985;-76,9892;156,93936
Allan Hills 85128;H6;16,1;Found;1985;-76,84996;156,31083
Allan Hills 85129;LL6;127,4;Found;1985;-76,90519;156,75363
Allan Hills 85130;H6;99,7;Found;1985;-76,82138;156,03642
Allan Hills 85131;L6;34,2;Found;1985;-76,85114;156,29878
Allan Hills 85132;L6;49,3;Found;1985;-76,85107;156,29756
Allan Hills 85133;H5;90,6;Found;1985;-77,04626;157,09876
Allan Hills 85134;H5;10,4;Found;1985;-76,90304;156,70502
Allan Hills 85135;LL6;11,6;Found;1985;-76,84277;156,40228
Allan Hills 85136;H6;75,3;Found;1985;-76,85471;156,47724
Allan Hills 85137;LL6;6,7;Found;1985;-76,83509;156,36197
Allan Hills 85138;LL6;18;Found;1985;-76,83523;156,44748
Allan Hills 85139;H6;26;Found;1985;-76,90705;156,66818
Allan Hills 85140;H6;9,1;Found;1985;-76,90833;156,96202
Allan Hills 85141;H5;10,6;Found;1985;-76,83541;156,44315
Allan Hills 85142;H5;50,8;Found;1985;-76,83635;156,34682
Allan Hills 85143;H5;17,9;Found;1985;-76,84689;156,32119
Allan Hills 85144;H5;18,3;Found;1985;-76,69837;159,38364
Allan Hills 85145;H5;45,6;Found;1985;-76,91533;156,98908
Allan Hills 85146;H5;39,7;Found;1985;-76,83877;156,16673
Allan Hills 85147;L6;3;Found;1985;-76,90149;156,70939
Allan Hills 85148;H6;3,6;Found;1985;-76,89556;156,47672
Allan Hills 85149;L6;16,9;Found;1985;-76,83519;156,37561
Allan Hills 85150;L5;13;Found;1985;-76,91421;156,53947
Allan Hills 85151;R3.6;13,9;Found;1985;-76,71667;159,66667
Allan Hills 85152;LL6;36,4;Found;1985;-76,84284;156,47912
Allan Hills 85153;H4;0,4;Found;1985;-76,67951;159,34254
Allan Hills 85154;LL6;4,9;Found;1985;-76,8302;156,07011
Allan Hills 85155;L3.7;18,5;Found;1985;-76,84811;156,43685
Allan Hills 85156;H6;32;Found;1985;-76,83646;156,45113
Allan Hills 85157;L6;20,1;Found;1985;-76,89897;156,49871
Allan Hills 85158;LL6;2,9;Found;1985;-76,87787;156,49901
Allan Hills 85159;EH3;11;Found;1985;-76,856;156,32705
Allan Hills 86600;L6;411,1;Found;1986;-76,69517;159,36667
Allan Hills 86601;H5;309;Found;1986;-76,71667;159,66667
Allan Hills 86602;L6;264,5;Found;1986;-76,72584;159,40905
Allan Hills 86603;H5;104,5;Found;1986;-76,72947;159,41326
Allan Hills 86604;L6;12,8;Found;1986;-76,70619;159,3658
Allan Hills 86605;L6;12,3;Found;1986;-76,70806;159,30975
Allan Hills 86606;H5;4,5;Found;1986;-76,70562;159,39189
Allan Hills 86607;H6;2,9;Found;1986;-76,73104;159,41678
Allan Hills 86608;L6;9,8;Found;1986;-76,73058;159,41622
Allan Hills 86609;L6;7,8;Found;1986;-76,73102;159,41686
Allan Hills 86610;L5;0,8;Found;1986;-76,73103;159,41682
Allan Hills 86611;H5;9,3;Found;1986;-76,72907;159,41208
Allan Hills 86612;H5;1,5;Found;1986;-76,72951;159,41482
Allan Hills 87900;L6;8000;Found;1987;-76,75009;159,34471
Allan Hills 87901;H6;21,5;Found;1987;-76,70624;159,3175
Allan Hills 87902;L6;77,3;Found;1987;-76,76492;159,43019
Allan Hills 87903;L4;32,2;Found;1987;-76,73942;159,38213
Allan Hills 87904;L4;27,2;Found;1987;-76,70388;159,35405
Allan Hills 87905;L6;28,3;Found;1987;-76,74904;159,2888
Allan Hills 87906;LL6;51,6;Found;1987;-76,71667;159,66667
Allan Hills 88001;H5;415;Found;1988;-76,69222;159,29576
Allan Hills 88002;L4;358,4;Found;1988;-76,72211;158,69336
Allan Hills 88003;L4;341;Found;1988;-76,70741;159,32372
Allan Hills 88004;LL4;315,7;Found;1988;-76,72991;158,75414
Allan Hills 88005;L6;282;Found;1988;-76,71667;159,66667
Allan Hills 88006;L4;233;Found;1988;-76,73304;158,75694
Allan Hills 88007;H5;156;Found;1988;-76,72606;158,77571
Allan Hills 88008;H4/5;153,5;Found;1988;-76,69325;159,34809
Allan Hills 88009;H5;152;Found;1988;-76,69227;159,32884
Allan Hills 88010;H4/5;141,5;Found;1988;-76,72213;158,71676
Allan Hills 88011;H3;103;Found;1988;-76,72395;158,74208
Allan Hills 88012;L6;102,5;Found;1988;-76,72243;158,7182
Allan Hills 88013;H4;89,3;Found;1988;-76,69166;159,31404
Allan Hills 88014;H5;84,1;Found;1988;-76,73142;158,72211
Allan Hills 88015;L6;83,7;Found;1988;-76,68229;159,33794
Allan Hills 88016;H4;73,7;Found;1988;-76,69239;159,33052
Allan Hills 88017;H4;70,4;Found;1988;-76,68388;159,26182
Allan Hills 88018;H5;67,1;Found;1988;-76,69307;159,29598
Allan Hills 88019;H5;57,4;Found;1988;-76,72723;159,40941
Allan Hills 88020;H3.5;53,7;Found;1988;-76,68984;159,35622
Allan Hills 88021;H5;51;Found;1988;-76,71493;159,36729
Allan Hills 88022;H5;47,2;Found;1988;-76,72729;159,37476
Allan Hills 88023;L6;44;Found;1988;-76,68052;159,32914
