name;recclass;mass;fall;year;reclat;reclong
Allan Hills A78251;L6;1312;Found;1978;-76,71667;159,66667
Allan Hills A78252;Iron, IVA;2789;Found;1978;-76,71667;159,66667
Allan Hills A78253;H5;6,8;Found;1978;-76,71667;159,66667
Allan Hills A78254;H4;6,04;Found;1977;-76,71667;159,66667
Allan Hills A78255;H5;3,2;Found;1978;-76,71667;159,66667
Allan Hills A78256;H4;3,35;Found;1977;-76,71667;159,66667
Allan Hills A78257;H5;2,1;Found;1978;-76,71667;159,66667
Allan Hills A78258;H4;8,42;Found;1977;-76,71667;159,66667
Allan Hills A78259;H5;6,2;Found;1978;-76,71667;159,66667
Allan Hills A78260;L6;2,72;Found;1977;-76,71667;159,66667
Allan Hills A78261;CM2;5,1;Found;1978;-76,71667;159,66667
Allan Hills A78262;Ureilite;26,2;Found;1978;-76,71667;159,66667
Allan Hills A79001;L3.5;32,3;Found;1979;-76,70306;159,38944
Allan Hills A79002;H6;222,8;Found;1979;-76,70306;159,39166
Allan Hills A79003;LL3.4;5,1;Found;1979;-76,68917;159,36111
Allan Hills A79004;H5;34,9;Found;1979;-76,70306;159,39306
Allan Hills A79005;H6;60;Found;1979;-76,70139;159,35361
Allan Hills A79006;H5;41;Found;1979;-76,70167;159,35333
Allan Hills A79007;L6;142,3;Found;1979;-76,69778;159,34611
Allan Hills A79008;H5;12;Found;1979;-76,70472;159,32334
Allan Hills A79009;H5;75,7;Found;1979;-76,70194;159,39444
Allan Hills A79010;H5;25,1;Found;1979;-76,69306;159,32666
Allan Hills A79011;H5;14;Found;1979;-76,7025;159,36667
Allan Hills A79012;H5;191,9;Found;1979;-76,71667;159,66667
Allan Hills A79013;H5;28,3;Found;1979;-76,70361;159,33444
Allan Hills A79014;H5;10,8;Found;1979;-76,71667;159,66667
Allan Hills A79015;H5;64;Found;1979;-76,70528;159,32694
Allan Hills A79016;H6;1146;Found;1979;-76,71667;159,66667
Allan Hills A79017;Eucrite-pmict;310;Found;1979;-76,70139;159,35361
Allan Hills A79018;L6;120,7;Found;1979;-76,70278;159,39333
Allan Hills A79019;H6;12,1;Found;1979;-76,68972;159,36333
Allan Hills A79020;H6;4,2;Found;1979;-76,68194;159,32
Allan Hills A79021;H5;29,4;Found;1979;-76,69556;159,35555
Allan Hills A79022;L3.7-4;31,4;Found;1979;-76,70194;159,39389
Allan Hills A79023;H4;68,1;Found;1979;-76,70306;159,39278
Allan Hills A79024;H6;21,6;Found;1979;-76,71667;159,66667
Allan Hills A79025;H5;1208;Found;1979;-76,71667;159,66667
Allan Hills A79026;H5;572;Found;1979;-76,71667;159,66667
Allan Hills A79027;L6;133,2;Found;1979;-76,69972;159,09889
Allan Hills A79028;H6;16,3;Found;1979;-76,70222;159,36611
Allan Hills A79029;H5;505,5;Found;1979;-76,71667;159,66667
Allan Hills A79031;H5;2,7;Found;1979;-76,70306;159,39306
Allan Hills A79032;H5;2,6;Found;1979;-76,70306;159,39278
Allan Hills A79033;L6;280,8;Found;1979;-76,69917;159,35778
Allan Hills A79034;H6;12,6;Found;1979;-76,70889;159,31167
Allan Hills A79035;H4;37,6;Found;1979;-76,69833;159,34056
Allan Hills A79036;H5;20,2;Found;1979;-76,70389;159,18
Allan Hills A79037;H6;14,8;Found;1979;-76,70194;159,36833
Allan Hills A79038;H5;49,7;Found;1979;-76,70306;159,39278
Allan Hills A79039;H4;108,3;Found;1979;-76,71667;159,66667
Allan Hills A79040;H5;13,2;Found;1979;-76,70056;159,40111
Allan Hills A79041;H5;20,1;Found;1979;-76,69028;159,36417
Allan Hills A79042;H5;11,5;Found;1979;-76,68917;159,365
Allan Hills A79043;L6;62,2;Found;1979;-76,70306;159,37083
Allan Hills A79045;L3.5;115,4;Found;1979;-76,70278;159,40139
Allan Hills A79046;H5;89,7;Found;1979;-76,70167;159,36889
Allan Hills A79047;H5;19,3;Found;1979;-76,70194;159,36472
Allan Hills A79048;H5;36,7;Found;1979;-76,71667;159,66667
Allan Hills A79049;H6;54;Found;1979;-76,71667;159,66667
Allan Hills A79050;H5;27;Found;1979;-76,69306;159,32666
Allan Hills A79051;H5;23,9;Found;1979;-76,70472;159,32389
Allan Hills A79052;L6;22,6;Found;1979;-76,68944;159,36333
Allan Hills A79053;H5;86,1;Found;1979;-76,69806;159,34195
Allan Hills A79054;H5;36;Found;1979;-76,69528;159,35611
Allan Hills A79055;H6;15,3;Found;1979;-76,70195;159,36861
Allan Hills A80101;L6;8725;Found;1980;-76,77389;159,275
Allan Hills A80102;Eucrite-pmict;471,2;Found;1980;-76,69028;159,2525
Allan Hills A80103;L6;535,9;Found;1980;-76,77389;159,27611
Allan Hills A80104;Iron, ungrouped;882;Found;1980;-76,72833;159,29278
Allan Hills A80105;L6;445,1;Found;1980;-76,77417;159,27556
Allan Hills A80106;H4;432,2;Found;1980;-76,69028;159,25444
Allan Hills A80107;L6;177,8;Found;1980;-76,77111;159,28722
Allan Hills A80108;L6;124,5;Found;1980;-76,77139;159,28833
Allan Hills A80110;L6;167,6;Found;1980;-76,77333;159,28167
Allan Hills A80111;H5;42,4;Found;1980;-76,75195;159,32472
Allan Hills A80112;L6;330,7;Found;1980;-76,77361;159,27556
Allan Hills A80113;L6;312,6;Found;1980;-76,77278;159,28305
Allan Hills A80114;L6;232,8;Found;1980;-76,77278;159,28417
Allan Hills A80115;L6;306;Found;1980;-76,77389;159,27722
Allan Hills A80116;L6;191,2;Found;1980;-76,77361;159,28056
Allan Hills A80117;L6;89;Found;1980;-76,77361;159,27861
Allan Hills A80118;H6;2,4;Found;1980;-76,75972;159,31028
Allan Hills A80119;L6;33,7;Found;1980;-76,77222;159,28583
Allan Hills A80120;L6;60,1;Found;1980;-76,77333;159,28194
Allan Hills A80121;H4;39,1;Found;1980;-76,71;159,36917
Allan Hills A80122;H6;49,8;Found;1980;-76,69611;159,34333
Allan Hills A80123;H5;27,8;Found;1980;-76,68944;159,36889
Allan Hills A80124;H5;12;Found;1980;-76,69639;159,32944
Allan Hills A80125;L6;139,2;Found;1980;-76,77194;159,28528
Allan Hills A80126;H6;34,5;Found;1980;-76,74111;159,29667
Allan Hills A80127;H5;47,5;Found;1980;-76,68944;159,25611
Allan Hills A80128;H4;138,2;Found;1980;-76,68861;159,25667
Allan Hills A80129;H5;93,4;Found;1980;-76,68528;159,25833
Allan Hills A80130;H6;5,3;Found;1980;-76,69056;159,3725
Allan Hills A80131;H4;19,8;Found;1980;-76,68944;159,36917
Allan Hills A80132;H5;152,8;Found;1980;-76,76111;159,34417
Allan Hills A80133;L3.5;3,6;Found;1980;-76,69083;159,3725
Allan Hills A81001;Eucrite-unbr;52,9;Found;1981;-76,70111;159,40305
Allan Hills A81002;CM2;14;Found;1981;-76,66011;159,32783
Allan Hills A81003;CV3-an;10,1;Found;1981;-76,70583;159,25083
Allan Hills A81004;CM2;4,7;Found;1981;-76,81838;158,1734
Allan Hills A81005;Lunar (anorth);31,4;Found;1981;-76,83018;158,25893
Allan Hills A81006;Eucrite-pmict;254,9;Found;1981;-76,69194;159,26805
Allan Hills A81007;Eucrite-pmict;163,5;Found;1981;-76,68972;159,24917
Allan Hills A81008;Eucrite-pmict;43,8;Found;1981;-76,69444;159,39111
Allan Hills A81009;Eucrite-pmict;229;Found;1981;-76,69778;159,30389
Allan Hills A81010;Eucrite-pmict;219,1;Found;1981;-76,68889;159,37889
Allan Hills A81011;Eucrite-pmict;405,7;Found;1981;-76,72611;159,41028
Allan Hills A81012;Eucrite-pmict;36,7;Found;1981;-76,70528;159,305
Allan Hills A81013;Iron, IIAB;17727;Found;1981;-76,74756;158,84338
Allan Hills A81014;Iron, ungrouped;188,2;Found;1981;-76,71139;159,35889
Allan Hills A81015;H5;5489;Found;1981;-76,71367;158,78126
Allan Hills A81016;L6;3850,2;Found;1981;-76,73294;158,80698
Allan Hills A81017;L5;1434,4;Found;1981;-76,77361;159,2775
Allan Hills A81018;L5;2236,9;Found;1981;-76,82601;158,19412
Allan Hills A81019;H5;1051,2;Found;1981;-76,82743;158,21117
Allan Hills A81020;H5;1352,5;Found;1981;-76,69333;159,07667
Allan Hills A81021;EL6;695,1;Found;1981;-76,83077;158,23057
Allan Hills A81022;H4;912,5;Found;1981;-76,82851;158,22522
Allan Hills A81023;L5;418,3;Found;1981;-76,83005;158,22164
Allan Hills A81024;H3.6;797,7;Found;1981;-76,67844;159,26614
Allan Hills A81025;L3.6;379;Found;1981;-76,69389;159,37306
Allan Hills A81026;L6;515,5;Found;1981;-76,68139;159,34667
Allan Hills A81027;L6;3835,3;Found;1981;-76,69;159,26305
Allan Hills A81028;L6;80,1;Found;1981;-76,69;159,26305
Allan Hills A81029;L6;153;Found;1981;-76,68972;159,2775
Allan Hills A81030;L3.4;1851,6;Found;1981;-76,70139;159,38861
Allan Hills A81031;L3.4;1594,9;Found;1981;-76,705;159,37944
Allan Hills A81032;L3.4;726,8;Found;1981;-76,69806;159,3875
Allan Hills A81033;H5;252,4;Found;1981;-76,72181;158,75819
Allan Hills A81034;H5;254,9;Found;1981;-76,7294;158,80028
Allan Hills A81035;H6;256,1;Found;1981;-76,69694;159,26778
Allan Hills A81036;H5;252,1;Found;1981;-76,71782;158,70964
Allan Hills A81037;H6;320,3;Found;1981;-76,71667;159,66667
Allan Hills A81038;H6;229;Found;1981;-76,68972;159,26583
Allan Hills A81039;H5;205,9;Found;1981;-76,69333;159,18333
Allan Hills A81040;L4;194,5;Found;1981;-76,68455;159,26114
Allan Hills A81041;H4;728,8;Found;1981;-76,7219;158,76158
Allan Hills A81042;H5;534,4;Found;1981;-76,72216;158,76318
Allan Hills A81043;H4;106;Found;1981;-76,71852;158,76464
Allan Hills A81044;H4;386,8;Found;1981;-76,71945;158,76506
Allan Hills A81045;H4;90,2;Found;1981;-76,71025;158,78377
Allan Hills A81046;H4;16,6;Found;1981;-76,71419;158,7785
Allan Hills A81047;H4;81,2;Found;1981;-76,71059;158,78497
Allan Hills A81048;H4;190,6;Found;1981;-76,72141;158,76213
Allan Hills A81049;H4;8,5;Found;1981;-76,71006;158,78252
Allan Hills A81050;H4;25,7;Found;1981;-76,71099;158,78637
Allan Hills A81051;H4;43;Found;1981;-76,71074;158,78633
Allan Hills A81052;H4;28,7;Found;1981;-76,71796;158,80719
Allan Hills A81053;L3.5;2,5;Found;1981;-76,68889;159,35889
Allan Hills A81054;H6;2,2;Found;1981;-76,68417;159,35667
Allan Hills A81055;H6;4,6;Found;1981;-76,68556;159,3575
Allan Hills A81056;H4;1,4;Found;1981;-76,68417;159,35667
Allan Hills A81057;H4;8,4;Found;1981;-76,68556;159,35778
Allan Hills A81058;H4;66,2;Found;1981;-76,71754;158,73242
Allan Hills A81059;Mesosiderite-B1;539,5;Found;1981;-76,71745;158,73343
Allan Hills A81060;L3.5;28,3;Found;1981;-76,70167;159,40083
Allan Hills A81061;L3.5;23,7;Found;1981;-76,70167;159,40083
Allan Hills A81062;H5;0,5;Found;1981;-76,65816;159,32088
Allan Hills A81063;H5;4,9;Found;1981;-76,65844;159,31977
Allan Hills A81064;H5;191;Found;1981;-76,69333;159,38305
Allan Hills A81065;L3.5;13,1;Found;1981;-76,68806;159,36084
Allan Hills A81066;L3.5;8,7;Found;1981;-76,68806;159,36084
Allan Hills A81067;H5;227,6;Found;1981;-76,69555;159,33083
Allan Hills A81068;H4;23,7;Found;1981;-76,68778;159,36056
Allan Hills A81069;L3.5;7,2;Found;1981;-76,68778;159,36028
Allan Hills A81070;H5;3,7;Found;1981;-76,67944;159,34278
Allan Hills A81071;H5;2,5;Found;1981;-76,68361;159,33889
Allan Hills A81072;H5;3,2;Found;1981;-76,69778;159,3975
Allan Hills A81073;H4;3,3;Found;1981;-76,69778;159,3975
Allan Hills A81074;H4;8;Found;1981;-76,69778;159,3975
Allan Hills A81075;H5;15,7;Found;1981;-76,70333;159,36861
Allan Hills A81076;H6;10,3;Found;1981;-76,70472;159,36333
Allan Hills A81077;H5;4,2;Found;1981;-76,69139;159,38778
Allan Hills A81078;H6;5,9;Found;1981;-76,69139;159,38778
Allan Hills A81079;H6;7,5;Found;1981;-76,69139;159,38778
Allan Hills A81080;H5;16,7;Found;1981;-76,69139;159,38778
Allan Hills A81081;H5;5;Found;1981;-76,69222;159,39055
Allan Hills A81082;H5;5,9;Found;1981;-76,69222;159,39055
Allan Hills A81083;H5;6,6;Found;1981;-76,69222;159,39055
Allan Hills A81084;H5;15,7;Found;1981;-76,69222;159,39055
Allan Hills A81085;L3.5;16,2;Found;1981;-76,69306;159,39222
Allan Hills A81086;H6;5,7;Found;1981;-76,69306;159,39222
Allan Hills A81087;L3.5;8,4;Found;1981;-76,69278;159,39222
Allan Hills A81088;H5;3,8;Found;1981;-76,69306;159,39194
Allan Hills A81089;H5;11,2;Found;1981;-76,69306;159,39194
Allan Hills A81090;H5;9,5;Found;1981;-76,69306;159,39222
Allan Hills A81091;H5;12,2;Found;1981;-76,69278;159,39167
Allan Hills A81092;H4;15,6;Found;1981;-76,69306;159,39194
Allan Hills A81093;H6;271;Found;1981;-76,71667;159,66667
Allan Hills A81094;H6;152;Found;1981;-76,71496;158,78541
Allan Hills A81095;H4;58,8;Found;1981;-76,71192;158,78327
Allan Hills A81096;H6;83;Found;1981;-76,66344;159,33089
Allan Hills A81097;H4;79,9;Found;1981;-76,7675;159,32222
Allan Hills A81098;Mesosiderite-B1;70,9;Found;1981;-76,7147;158,74467
Allan Hills A81099;L6;151,6;Found;1981;-76,73169;158,80715
Allan Hills A81100;H5;154,6;Found;1981;-76,71667;159,66667
Allan Hills A81101;Ureilite;119,2;Found;1981;-76,75139;159,33361
Allan Hills A81102;H6;196;Found;1981;-76,69861;159,39583
Allan Hills A81103;H6;136,1;Found;1981;-76,8249;158,20806
Allan Hills A81104;H4;183,8;Found;1981;-76,71601;158,74679
Allan Hills A81105;H4;92,7;Found;1981;-76,68122;159,26086
Allan Hills A81106;L6;48,3;Found;1981;-76,71669;158,7306
Allan Hills A81107;L6;139,6;Found;1981;-76,77417;159,28306
Allan Hills A81108;H5;69,1;Found;1981;-76,70028;159,3425
Allan Hills A81109;H4;1,1;Found;1981;-76,68444;159,34
Allan Hills A81110;H5;3;Found;1981;-76,68444;159,35722
Allan Hills A81111;H6;210,3;Found;1981;-76,82468;158,21135
Allan Hills A81112;H6;150,3;Found;1981;-76,68121;159,26531
Allan Hills A81113;H5;111,1;Found;1981;-76,7114;158,77833
Allan Hills A81114;H4;79,3;Found;1981;-76,68889;159,25278
Allan Hills A81115;H5;154,9;Found;1981;-76,67455;159,26114
Allan Hills A81116;H5;1,7;Found;1981;-76,68889;159,36389
Allan Hills A81117;H4;32,9;Found;1981;-76,69917;159,39639
Allan Hills A81118;H5;84,7;Found;1981;-76,66344;159,31894
Allan Hills A81119;L4;107,4;Found;1981;-76,71728;158,71375
Allan Hills A81120;H5;13,8;Found;1981;-76,70389;159,35972
Allan Hills A81121;L3.5;88,4;Found;1981;-76,70306;159,39972
Allan Hills A81122;L6;20,9;Found;1981;-76,70139;159,40333
Allan Hills A81123;LL6;2;Found;1981;-76,71303;158,79779
Allan Hills A81124;H5;9,3;Found;1981;-76,70194;159,36722
Allan Hills A81125;H5;10,2;Found;1981;-76,68444;159,35722
Allan Hills A81126;H5;21,5;Found;1981;-76,6875;159,35805
Allan Hills A81127;H6;15,4;Found;1981;-76,70667;159,41444
Allan Hills A81128;H5;15,9;Found;1981;-76,68805;159,36028
Allan Hills A81129;H5;31,6;Found;1981;-76,69;159,34278
Allan Hills A81130;H5;29,9;Found;1981;-76,69389;159,39361
Allan Hills A81131;L6;12,9;Found;1981;-76,69222;159,295
Allan Hills A81132;H5;5,4;Found;1981;-76,69361;159,34333
Allan Hills A81133;H5;20,7;Found;1981;-76,69389;159,39194
Allan Hills A81134;H6;15,4;Found;1981;-76,70944;159,38583
Allan Hills A81135;H5;9,5;Found;1981;-76,69472;159,38944
Allan Hills A81136;H5;1,2;Found;1981;-76,68722;159,35695
Allan Hills A81137;H6;9,4;Found;1981;-76,69472;159,38972
Allan Hills A81138;H5;4,3;Found;1981;-76,68861;159,38
Allan Hills A81139;H5;7,1;Found;1981;-76,68917;159,34639
Allan Hills A81140;H4;14,4;Found;1981;-76,70945;159,36889
Allan Hills A81141;H5;1,5;Found;1981;-76,68444;159,35806
Allan Hills A81142;H4;1,2;Found;1981;-76,65816;159,32144
Allan Hills A81143;H5;12,5;Found;1981;-76,67972;159,33694
Allan Hills A81144;H5;3;Found;1981;-76,68611;159,35056
Allan Hills A81145;L3.2;21,1;Found;1981;-76,69167;159,29195
Allan Hills A81146;H6;23,8;Found;1981;-76,70917;159,38778
Allan Hills A81147;H4;1,7;Found;1981;-76,69472;159,39028
Allan Hills A81148;H5;13,3;Found;1981;-76,70528;159,36083
Allan Hills A81149;H4;8,8;Found;1981;-76,68861;159,38333
Allan Hills A81150;L6;1,9;Found;1981;-76,69111;159,38611
Allan Hills A81151;LL5;5,1;Found;1981;-76,69639;159,38389
Allan Hills A81152;H5;10,3;Found;1981;-76,68583;159,33889
Allan Hills A81153;L5;4,2;Found;1981;-76,68889;159,37972
Allan Hills A81154;H6;1,1;Found;1981;-76,6825;159,3475
Allan Hills A81155;H5;4,5;Found;1981;-76,69194;159,39111
Allan Hills A81156;L3.5;19,7;Found;1981;-76,69472;159,38944
Allan Hills A81157;H4;11,8;Found;1981;-76,69139;159,38583
Allan Hills A81158;H5;2,4;Found;1981;-76,68806;159,38
Allan Hills A81159;L6;10,3;Found;1981;-76,71667;159,66667
Allan Hills A81160;H6;11,7;Found;1981;-76,71667;159,35472
Allan Hills A81161;H5;122,2;Found;1981;-76,71382;158,77108
Allan Hills A81162;L3.2;59,4;Found;1981;-76,69139;159,29
Allan Hills A81163;H5;82,2;Found;1981;-76,70417;159,3975
Allan Hills A81164;H5;20,1;Found;1981;-76,68778;159,36056
Allan Hills A81165;H5;6,3;Found;1981;-76,66205;159,33645
Allan Hills A81166;H5;26,3;Found;1981;-76,68722;159,35333
Allan Hills A81167;L6;58,5;Found;1981;-76,81603;158,154
Allan Hills A81168;H5;8,2;Found;1981;-76,68278;159,34722
Allan Hills A81169;H5;5,6;Found;1981;-76,68139;159,34445
Allan Hills A81170;H5;59;Found;1981;-76,69945;159,3075
Allan Hills A81171;H5;23,7;Found;1981;-76,68861;159,37972
Allan Hills A81172;L6;33,4;Found;1981;-76,70056;159,36611
Allan Hills A81173;H5;25,8;Found;1981;-76,70111;159,25139
Allan Hills A81174;H5;33,3;Found;1981;-76,67649;159,25196
Allan Hills A81175;H5;13,2;Found;1981;-76,70778;159,3675
Allan Hills A81176;H5;94,5;Found;1981;-76,69917;159,3975
Allan Hills A81177;H4;17,3;Found;1981;-76,69139;159,39
Allan Hills A81178;H5;29,9;Found;1981;-76,68917;159,38361
Allan Hills A81179;H5;13,7;Found;1981;-76,72278;159,37111
Allan Hills A81180;H6;16,6;Found;1981;-76,69861;159,39639
Allan Hills A81181;L6;15;Found;1981;-76,70111;159,40305
Allan Hills A81182;H5;4,6;Found;1981;-76,67705;159,26697
Allan Hills A81183;H5;104,2;Found;1981;-76,66899;159,30365
Allan Hills A81184;L4;16,7;Found;1981;-76,67705;159,26642
Allan Hills A81185;LL6;64,9;Found;1981;-76,7147;158,74467
Allan Hills A81186;H5;22,7;Found;1981;-76,70944;159,37
Allan Hills A81187;Acapulcoite;40;Found;1981;-76,69278;159,31833
Allan Hills A81188;H5;8,7;Found;1981;-76,65705;159,32311
Allan Hills A81189;EH3;2,6;Found;1981;-76,72333;159,275
Allan Hills A81190;L3;48,3;Found;1981;-76,70333;159,39667
Allan Hills A81191;L3;30,4;Found;1981;-76,69056;159,35139
Allan Hills A81192;H5;8,9;Found;1981;-76,67094;159,32366
Allan Hills A81193;H6;13,4;Found;1981;-76,69194;159,38805
Allan Hills A81194;H5;17;Found;1981;-76,68806;159,36084
Allan Hills A81195;H5;4,9;Found;1981;-76,68833;159,36139
Allan Hills A81196;H6;9,4;Found;1981;-76,65816;159,32088
Allan Hills A81197;H5;67,7;Found;1981;-76,71662;158,73396
Allan Hills A81198;L5;0,5;Found;1981;-76,69361;159,39417
Allan Hills A81199;H4;16;Found;1981;-76,68306;159,34611
Allan Hills A81200;H4;9,5;Found;1981;-76,6825;159,33
Allan Hills A81201;H5;6,5;Found;1981;-76,68555;159,33305
Allan Hills A81202;H5;5,4;Found;1981;-76,69472;159,38417
Allan Hills A81203;L6;3,8;Found;1981;-76,69333;159,3925
Allan Hills A81204;H6;7,3;Found;1981;-76,68806;159,36111
Allan Hills A81205;L6;2,8;Found;1981;-76,695;159,38611
Allan Hills A81206;H4;3,8;Found;1981;-76,68111;159,34611
Allan Hills A81207;H5;14,1;Found;1981;-76,71049;158,78481
Allan Hills A81208;Mesosiderite;1,6;Found;1981;-76,68417;159,3575
Allan Hills A81209;H5;13,9;Found;1981;-76,71452;158,79664
Allan Hills A81210;H6;0,6;Found;1981;-76,68889;159,38305
Allan Hills A81211;H5;7,2;Found;1981;-76,6875;159,35805
Allan Hills A81212;H4;11,5;Found;1981;-76,68038;159,27753
Allan Hills A81213;H5;2,9;Found;1981;-76,68639;159,34889
Allan Hills A81214;L3.5;4,4;Found;1981;-76,68778;159,36
Allan Hills A81215;H5;11,2;Found;1981;-76,71556;159,28917
Allan Hills A81216;H5;2,4;Found;1981;-76,65705;159,32339
Allan Hills A81217;L6;5,4;Found;1981;-76,7;159,36861
Allan Hills A81218;H5;5,5;Found;1981;-76,68417;159,35305
Allan Hills A81219;H5;24,4;Found;1981;-76,68333;159,2975
Allan Hills A81220;H5;3,5;Found;1981;-76,68306;159,3475
Allan Hills A81221;L6;9,2;Found;1981;-76,71308;158,78166
Allan Hills A81223;H6;9,5;Found;1981;-76,71222;159,34444
Allan Hills A81224;H6;13,6;Found;1981;-76,68667;159,34333
Allan Hills A81225;H6;13,9;Found;1981;-76,70417;159,36472
Allan Hills A81226;H5;2,9;Found;1981;-76,68333;159,34861
Allan Hills A81227;H5;11,3;Found;1981;-76,69306;159,3925
Allan Hills A81228;H5;7,7;Found;1981;-76,69194;159,38805
Allan Hills A81229;L3.3;40;Found;1981;-76,69222;159,34972
Allan Hills A81230;H5;12,5;Found;1981;-76,68889;159,36444
Allan Hills A81231;H4;9,2;Found;1981;-76,70111;159,40333
Allan Hills A81232;H5;4,6;Found;1981;-76,68722;159,35639
Allan Hills A81233;H5;25;Found;1981;-76,66205;159,34617
Allan Hills A81234;H4;4,7;Found;1981;-76,68861;159,36389
Allan Hills A81235;L6;6,7;Found;1981;-76,68111;159,34417
Allan Hills A81236;H5;40,9;Found;1981;-76,70472;159,34056
Allan Hills A81237;H5;26,9;Found;1981;-76,68778;159,35667
Allan Hills A81238;H5;24,1;Found;1981;-76,69849;159,39596
Allan Hills A81239;H5;31,6;Found;1981;-76,66816;159,29476
Allan Hills A81240;H5;41,3;Found;1981;-76,68972;159,25083
Allan Hills A81241;H5;34,2;Found;1981;-76,71464;158,79803
Allan Hills A81242;H5;19,9;Found;1981;-76,69167;159,29945
Allan Hills A81243;L3.5;15;Found;1981;-76,68944;159,38417
Allan Hills A81244;H5;4,6;Found;1981;-76,69806;159,25945
Allan Hills A81245;H5;3,8;Found;1981;-76,68861;159,38
Allan Hills A81246;H5;3,4;Found;1981;-76,70611;159,41139
Allan Hills A81247;L6;104,2;Found;1981;-76,71664;158,73072
Allan Hills A81248;H6;4,9;Found;1981;-76,68444;159,35722
Allan Hills A81249;H5;10,4;Found;1981;-76,70778;159,37722
Allan Hills A81250;H6;16,9;Found;1981;-76,69417;159,39361
Allan Hills A81251;LL3.3;158;Found;1981;-76,67972;159,33639
Allan Hills A81252;H5;2,1;Found;1981;-76,68889;159,36417
Allan Hills A81253;H6;10,2;Found;1981;-76,68806;159,36139
Allan Hills A81254;H6;8,6;Found;1981;-76,6875;159,35361
Allan Hills A81255;H5;11,5;Found;1981;-76,69611;159,38778
Allan Hills A81256;H5;28,5;Found;1981;-76,6726;159,2767
Allan Hills A81257;L6;28,7;Found;1981;-76,65899;159,34395
Allan Hills A81258;CV3;1,1;Found;1981;-76,71015;158,78264
Allan Hills A81259;L3.4;9,9;Found;1981;-76,69972;159,39889
Allan Hills A81260;EL6;124,1;Found;1981;-76,82225;158,183
Allan Hills A81261;Acapulcoite;11,8;Found;1981;-76,69111;159,38695
Allan Hills A81262;L6;55,5;Found;1981;-76,77333;159,27861
Allan Hills A81263;H5;6;Found;1981;-76,69805;159,33778
Allan Hills A81265;H5;7,5;Found;1981;-76,70083;159,40306
Allan Hills A81266;L6;12,3;Found;1981;-76,7648;159,29344
Allan Hills A81267;H4;26,8;Found;1981;-76,71176;158,7867
Allan Hills A81268;H6;17,9;Found;1981;-76,6776;159,31116
Allan Hills A81269;H5;4,7;Found;1981;-76,6875;159,35805
